MODELO;DESCRIPCION;;;CLASE;DESCRIPCIÓN
SRX300;Vehículo otro vehículo, motor 300L.;;;;
NQR 1015 EIII 5.2 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1015L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CN HD78 BARE CHASIS MINIBUS 3.9 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 78L, 2 puertas, tracción 4X2, combustible diésel.;;;;
KONA SX2 GL AC 1.6 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
SHARK DMO GS AC 1.5 CD 4X4 TA HYBRID;Vehículo otro vehículo, motor 1.5L, tracción 4X4, sistema híbrido.;;;;
YZ250F;Vehículo otro vehículo, motor 250L.;;;;
KONA SX2 GLS AC 1.6 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
HD 78 BARE OB 3.9 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 78L, 2 puertas, tracción 4X2, combustible diésel.;;;;
RAPTOR-X 250;Vehículo otro vehículo, motor 250L.;;;;
MUSTANG AC 2.3 2P 4X2 TM;Vehículo otro vehículo, motor 2.3L, 2 puertas, tracción 4X2.;;;;
ROAD GLIDE ST;Vehículo otro vehículo.;;;;
X-TRAIL EXCLUSIVE 3 ROW AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 3L, 5 puertas, tracción 4X4.;;;;
GENPAW AC 6.4 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 6.4L, 2 puertas, tracción 4X2, combustible diésel.;;;;
Q8 55 TFSI QUATTRO 4MT0X2 AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 8L, 5 puertas, tracción 0X2, sistema híbrido.;;;;
ZS125-15 FLEX;Vehículo motocicleta, motor 125L.;;;;
CN DAILY 35S14 H AC 2.3 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 35L, 2 puertas, tracción 4X2, combustible diésel.;;;;
NPR 700P QL1110ANPHY AC 5.2 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 700L, 700 puertas, tracción 4X2, combustible diésel.;;;;
PULSAR 200 NS FI;Vehículo otro vehículo, motor 200L.;;;;
GLORY 560 AC 1.8 5P 4X2 TM;Vehículo otro vehículo, motor 560L, 5 puertas, tracción 4X2.;;;;
HFC1035KN AC 2.7 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1035L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DY170 CAFE RACER;Vehículo otro vehículo, motor 170L.;;;;
POLO TRENDLINE AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
QASHQAI-J11 AC 2.0 5P 4X2 TM;Vehículo otro vehículo, motor 11L, 5 puertas, tracción 4X2.;;;;
EXPLORER ACTIVE AC 2.3 5P 4X4 TA;Vehículo otro vehículo, motor 2.3L, 5 puertas, tracción 4X4.;;;;
CT100 ES;Vehículo otro vehículo, motor 100L.;;;;
YFM70KDXRG;Vehículo otro vehículo, motor 70L.;;;;
HD36L AC 2.5 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 36L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DK 250 HORNET;Vehículo otro vehículo, motor 250L.;;;;
I6S PLUS SPECIAL EDITION K460 CB 6X2 4 AC 12.5 2P 6X2 TA DIESEL;Vehículo otro vehículo, motor 6L, 2 puertas, tracción 6X2, combustible diésel.;;;;
YFM45KDXRG;Vehículo otro vehículo, motor 45L.;;;;
HOWO ZZ1067F381CD165 FURGON TERMICO AC 3.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1067L, 2 puertas, tracción 4X2, combustible diésel.;;;;
BIGBEAR 200;Vehículo otro vehículo, motor 200L.;;;;
X1 XDRIVE23I AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 1L, 5 puertas, tracción 4X2.;;;;
TITAN 300;Vehículo otro vehículo, motor 300L.;;;;
HFC1040KN AC 2.7 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1040L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SPORTAGE HEV TECH MY23 AC 1.6 5P 4X4 TA;Vehículo otro vehículo, motor 23L, 5 puertas, tracción 4X4.;;;;
MONTERO SPORT TD PLUS AC 2.4 5P 4X4 TA DIESEL;Vehículo otro vehículo, motor 2.4L, 5 puertas, tracción 4X4, combustible diésel.;;;;
MONTERO SPORT TD AC 2.4 5P 4X4 TA DIESEL;Vehículo otro vehículo, motor 2.4L, 5 puertas, tracción 4X4, combustible diésel.;;;;
ATLAS CROSS SPORT AC 2.0 5P 4X2 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X2.;;;;
DK250 BOMBER 4V;Vehículo otro vehículo, motor 250L.;;;;
CN FC9JL7Z-BB9HFAA 5.1 4X2 TM DIESEL;Vehículo otro vehículo, motor 9L, tracción 4X2, combustible diésel.;;;;
HOWO ZZ1147H451CE1 AC 4.6 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1147L, 2 puertas, tracción 4X2, combustible diésel.;;;;
EXPEDITION LIMITED AC 3.5 5P 4X4 TA;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X4.;;;;
HR-V AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
CITY EXL AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
ZS150T-48 ZT6;Vehículo otro vehículo, motor 150L.;;;;
F900GS ADVENTURE;Vehículo otro vehículo, motor 900L.;;;;
S1000RR;Vehículo otro vehículo, motor 1000L.;;;;
F900R;Vehículo otro vehículo, motor 900L.;;;;
FM2PR7A-SG3 AC 10.5 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 2L, 2 puertas, tracción 6X4, combustible diésel.;;;;
SPRINTER 316 CDI ESTANDAR AMBULANCIA AC 2.0 5P 4X2 TM DIESEL;Vehículo otro vehículo, motor 316L, 5 puertas, tracción 4X2, combustible diésel.;;;;
PATHFINDER AC 3.5 5P 4X2 TA;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X2.;;;;
RUMBA 125;Vehículo motocicleta, motor 125L.;;;;
TD250RAP;Vehículo otro vehículo, motor 250L.;;;;
SL400 AC 3.0 2P 4X2 TA;Vehículo otro vehículo, motor 400L, 2 puertas, tracción 4X2.;;;;
EXPLORER LIMITED AC 3.5 5P 4X4 TA;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X4.;;;;
LEVORG AC 1.6 5P 4X4 TA;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X4.;;;;
UNI-K AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
HFC1140KR1 AC 7.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1140L, 2 puertas, tracción 4X2, combustible diésel.;;;;
GH8JM7A-XG3 TANQUERO AC 7.7 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 8L, 2 puertas, tracción 4X2, combustible diésel.;;;;
R560 A AC 16.4 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 560L, 2 puertas, tracción 6X4, combustible diésel.;;;;
SILVERADO 3500 HD AC 3.6 CD 4X4 TA DIESEL;Vehículo otro vehículo, motor 3500L, tracción 4X4, combustible diésel.;;;;
SONET EX FULL AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
XZU650L-WKMML3 FURGON TERMICO AC 4.0 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 650L, 2 puertas, tracción 4X2, combustible diésel.;;;;
GLA250W4 AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 250L, 5 puertas, tracción 4X4.;;;;
911 GT3 AC 4.0 2P 4X2 TA;Vehículo otro vehículo, motor 911L, 2 puertas, tracción 4X2.;;;;
TAYCAN 4S AC 4P 4X4 TA EV;Vehículo otro vehículo, motor 4L, 4 puertas, tracción 4X4.;;;;
MACAN 4 ELECTRIC AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X4.;;;;
XR250 TORNADO;Vehículo otro vehículo, motor 250L.;;;;
TAYCAN AC 4P 4X2 TA EV;Vehículo otro vehículo, motor 4L, 4 puertas, tracción 4X2.;;;;
4 RUNNER SR5 AC 4.0 5P 4X4 TA;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X4.;;;;
RSV4 1100;Vehículo otro vehículo, motor 4L.;;;;
718 BOXSTER GTS 4.0 AC 4.0 2P 4X2 TA;Vehículo otro vehículo, motor 718L, 2 puertas, tracción 4X2.;;;;
TERRAIN AWD AC 1.5 5P 4X4 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X4.;;;;
FACTORY BIKE KENNY BEL;Vehículo otro vehículo.;;;;
FACTORY BIKE NINJA F370;Vehículo otro vehículo, motor 370L.;;;;
A6 TFSI STRONIC 4A2B2Y AC 3.0 4P 4X4 TA HYBRID;Vehículo otro vehículo, motor 6L, 4 puertas, tracción 4X4, sistema híbrido.;;;;
NAMMI 430 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 430L, 5 puertas, tracción 4X2.;;;;
GLADIATOR AC 2.8 CD 4X4 TA;Vehículo otro vehículo, motor 2.8L, tracción 4X4.;;;;
XZU730L-WKFRL3 AC 4.0 2P 4X2 TM DIESEL CN;Vehículo camión o microbús, motor 730L, 2 puertas, tracción 4X2, combustible diésel.;;;;
NAMMI 330 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 330L, 5 puertas, tracción 4X2.;;;;
B17;Vehículo otro vehículo, motor 17L.;;;;
VXL;Vehículo otro vehículo.;;;;
GRAND SANTA FE AC 2.2 5P 4X4 TA DIESEL;Vehículo otro vehículo, motor 2.2L, 5 puertas, tracción 4X4, combustible diésel.;;;;
P410 B AC 12.7 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 410L, 2 puertas, tracción 6X4, combustible diésel.;;;;
DEFENDER 110 X-DYNAMIC AC 3.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 110L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
TGS 33.440 C CAB AC 12.4 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 33.440L, 2 puertas, tracción 6X4, combustible diésel.;;;;
LAND CRUISER AC 2.4 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.4L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
XZU650L-WKMML3 AC 4.0 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 650L, 2 puertas, tracción 4X2, combustible diésel.;;;;
Q5 45 TFSI QUATTRO STRONIC FYGA3Y AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
HILUX SR 2.7 CD 4X4 TM;Vehículo otro vehículo, motor 2.7L, tracción 4X4.;;;;
AK200TTF;Vehículo otro vehículo, motor 200L.;;;;
DY200 SCORPION;Vehículo otro vehículo, motor 200L.;;;;
FVR 1730 EIII LARGO AC 7.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1730L, 2 puertas, tracción 4X2, combustible diésel.;;;;
KWID ZEN AC 1.0 5P 4X2 TM;Vehículo otro vehículo, motor 1.0L, 5 puertas, tracción 4X2.;;;;
GLC 300 COUPE AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 300L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
SEQUOIA LIMITED AC 3.5 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
HILUX 2.4 CD 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.4L, tracción 4X4, combustible diésel.;;;;
ATV ROCKET 250;Vehículo otro vehículo, motor 250L.;;;;
125 SX;Vehículo motocicleta, motor 125L.;;;;
TK CR300;Vehículo motocicleta, motor 300L.;;;;
65 SX;Vehículo otro vehículo, motor 65L.;;;;
250 SX-F;Vehículo otro vehículo, motor 250L.;;;;
FC9JL7Z-BB9HFAA 5.1 3P 4X2 TM DIESEL;Vehículo otro vehículo, motor 9L, 3 puertas, tracción 4X2, combustible diésel.;;;;
RAV4 LE AC 2.0 5P 4X2 TM;Vehículo otro vehículo, motor 4L, 5 puertas, tracción 4X2.;;;;
EX8 LWB SCB AC 3.9 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 8L, 2 puertas, tracción 4X2, combustible diésel.;;;;
T5 EVO AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
XCIENT GT SWB C CAB AC 12.7 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 12.7L, 2 puertas, tracción 6X4, combustible diésel.;;;;
AK8JRSA AC 7.7 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 8L, 2 puertas, tracción 4X2, combustible diésel.;;;;
DY200 SHARK;Vehículo otro vehículo, motor 200L.;;;;
CARNIVAL EX AC 3.5 5P 4X2 TA;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X2.;;;;
R1300 GS;Vehículo otro vehículo, motor 1300L.;;;;
SNARLER AT5;Vehículo otro vehículo, motor 5L.;;;;
KARDIAN ICONIC T AC 1.0 5P 4X2 TA;Vehículo otro vehículo, motor 1.0L, 5 puertas, tracción 4X2.;;;;
CN F350 AC 2.5 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 350L, 2 puertas, tracción 4X2, combustible diésel.;;;;
EQ1121S8CDE FURGON REFRIGERADO AC 3.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1121L, 2 puertas, tracción 4X2, combustible diésel.;;;;
NMR 513 EIII 3.0 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 513L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SPARK EUV AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
CX5 SGT 2AM X25 PAQ SGT AC 2.5 5P 4X2 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
ATLAS AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
YARIS CROSS AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
DUSTER AC 1.3 5P 4X2 TM;Vehículo SUV, motor 1.3L, 5 puertas, tracción 4X2.;;;;
SANDERO INTENS FASE II AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
YFZ450R;Vehículo otro vehículo, motor 450L.;;;;
YFM700FWAD;Vehículo otro vehículo, motor 700L.;;;;
COOPER SE AC 3P 4X2 TA EV;Vehículo otro vehículo, motor 3L, 3 puertas, tracción 4X2.;;;;
530E AC 2.0 4P 4X2 TA HYBRID;Vehículo otro vehículo, motor 530L, 4 puertas, tracción 4X2, sistema híbrido.;;;;
ATV ROCKET 200 WORKER;Vehículo otro vehículo, motor 200L.;;;;
RANGER XL AC 2.0 CD 4X2 TM DIESEL;Vehículo otro vehículo, motor 2.0L, tracción 4X2, combustible diésel.;;;;
ESCAPE TITANIUM PLUS AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2.;;;;
AK8JRSA AC 7.7 1P 4X2 TM DIESEL;Vehículo otro vehículo, motor 8L, 1 puertas, tracción 4X2, combustible diésel.;;;;
QUESTER CWE64R 11MS AC 10.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 64L, 2 puertas, tracción 6X4, combustible diésel.;;;;
NPR 815 EIII 5.2 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 815L, 2 puertas, tracción 4X2, combustible diésel.;;;;
TUCSON TGDI 150CV MAXX AC 1.6 5P 4X2 TM;Vehículo SUV, motor 150L, 5 puertas, tracción 4X2.;;;;
NLR 511 EIV FURGON TERMICO AC 3.0 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 511L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SWM G03 8P AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 03L, 8 puertas, tracción 4X2.;;;;
G63 AMG AC 6.3 5P 4X4 TA;Vehículo otro vehículo, motor 63L, 5 puertas, tracción 4X4.;;;;
HFC1060KN 4.5 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1060L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HR-V AC 1.8 5P 4X2 TA;Vehículo otro vehículo, motor 1.8L, 5 puertas, tracción 4X2.;;;;
FATTY 150 YM;Vehículo otro vehículo, motor 150L.;;;;
V-ONLINE PREV AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
VX6 E AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 6L, 5 puertas, tracción 4X2.;;;;
SPORTAGE GTL AC 2.0 5P 4X4 TA;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4.;;;;
X5000 SX425551324C AC 13 2P 6X4 TA DIESEL;Vehículo otro vehículo, motor 5000L, 2 puertas, tracción 6X4, combustible diésel.;;;;
SNARLER AT6 L;Vehículo otro vehículo, motor 6L.;;;;
FUGLEMAN UT10 CREW;Vehículo otro vehículo, motor 10L.;;;;
NAVIGATOR AC 5.4 5P 4X4 TA;Vehículo otro vehículo, motor 5.4L, 5 puertas, tracción 4X4.;;;;
3008 GT LINE AC 1.6 5P 4X2 TA;Vehículo otro vehículo, motor 3008L, 5 puertas, tracción 4X2.;;;;
HIGHLANDER AC 3.5 5P 4X2 TA;Vehículo otro vehículo, motor 3.5L, 5 puertas, tracción 4X2.;;;;
FORTUNER SR5 EURO 6 AC 2.7 5P 4X2 TA;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
X BLADE;Vehículo otro vehículo.;;;;
NAVI;Vehículo otro vehículo.;;;;
DIO;Vehículo otro vehículo.;;;;
TZ150 PRO;Vehículo otro vehículo, motor 150L.;;;;
KA150;Vehículo otro vehículo, motor 150L.;;;;
HJ150-8;Vehículo otro vehículo, motor 150L.;;;;
CALIBRO;Vehículo otro vehículo.;;;;
BRONCO 150CR;Vehículo otro vehículo, motor 150L.;;;;
TK 200 M2;Vehículo motocicleta, motor 200L.;;;;
GLA 35 AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 35L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 1051L, 2 puertas, tracción 4X2, combustible diésel.;;;;
TRAIL 250 ZS VERSION BS;Vehículo otro vehículo, motor 250L.;;;;
FC9JL7Z-BB9HFAA AC 5.1 1P 4X2 TM DIESEL;Vehículo otro vehículo, motor 9L, 1 puertas, tracción 4X2, combustible diésel.;;;;
CRV AC 1.5 5P 4X4 TA;Vehículo SUV, motor 1.5L, 5 puertas, tracción 4X4.;;;;
WRANGLER WILLYS AC 3.6 3P 4X4 TA;Vehículo otro vehículo, motor 3.6L, 3 puertas, tracción 4X4.;;;;
SPORTAGE TGDI DRIVE MY24 AM1023 AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 24L, 5 puertas, tracción 4X2.;;;;
NLR 511 EIV 3.0 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 511L, 2 puertas, tracción 4X2, combustible diésel.;;;;
PKE280 LWB AC 7.7 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 280L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CF400AU-3L;Vehículo otro vehículo, motor 400L.;;;;
AK150NKD;Vehículo otro vehículo, motor 150L.;;;;
FORESTER AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
C300 AC 2.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 300L, 2 puertas, tracción 4X2, combustible diésel.;;;;
COROLLA LE AC 2.0 4P 4X2 TA;Vehículo otro vehículo, motor 2.0L, 4 puertas, tracción 4X2.;;;;
RAGNAROK-300;Vehículo otro vehículo, motor 300L.;;;;
TD200GNX;Vehículo otro vehículo, motor 200L.;;;;
DY150 DYNAMIC PRO;Vehículo otro vehículo, motor 150L.;;;;
DY150 S1;Vehículo otro vehículo, motor 150L.;;;;
MUSTANG ECOBOOST CONVERTIBLE AC 2.3 2P 4X2 TA;Vehículo otro vehículo, motor 2.3L, 2 puertas, tracción 4X2.;;;;
HOWO T5G ZZ1167H471GC1 GRUA AC 4.6 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 5L, 2 puertas, tracción 4X2, combustible diésel.;;;;
FS1ESSA-VAX AC 12.9 2P 6X4 TM DIESEL CN;Vehículo camión o microbús, motor 1L, 2 puertas, tracción 6X4, combustible diésel.;;;;
TD150GN;Vehículo otro vehículo, motor 150L.;;;;
HURRICANE 250;Vehículo otro vehículo, motor 250L.;;;;
KARDIAN EVOLUTION AC 1.6 5P 4X2 TM;Vehículo otro vehículo, motor 1.6L, 5 puertas, tracción 4X2.;;;;
TACOMA SR5 AC 2.4 CD 4X4 TA;Vehículo otro vehículo, motor 5L, tracción 4X4.;;;;
SANTA FE AC 2.5 5P 4X4 TA;Vehículo otro vehículo, motor 2.5L, 5 puertas, tracción 4X4.;;;;
FVR 1730 EIII CORTO RECOLECTOR AC 7.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1730L, 2 puertas, tracción 4X2, combustible diésel.;;;;
YZ450FX;Vehículo otro vehículo, motor 450L.;;;;
YZ85LW;Vehículo otro vehículo, motor 85L.;;;;
YZ65;Vehículo otro vehículo, motor 65L.;;;;
HD78 BARE 3.9 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 78L, 2 puertas, tracción 4X2, combustible diésel.;;;;
PRIMAVERA LLE-B;Vehículo otro vehículo.;;;;
TOANO BJ6608 AC 2.8 4P 4X2 TM DIESEL;Vehículo otro vehículo, motor 6608L, 4 puertas, tracción 4X2, combustible diésel.;;;;
CN HFC1035KN AC 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1035L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CN HFC1035KN 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1035L, 2 puertas, tracción 4X2, combustible diésel.;;;;
TK ZERO EVO;Vehículo motocicleta.;;;;
TM250;Vehículo otro vehículo, motor 250L.;;;;
N720 5T AC 2.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 720L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HILUX AMBULANCIA AC 2.8 CS 4X4 TM DIESEL;Vehículo otro vehículo, motor 2.8L, tracción 4X4, combustible diésel.;;;;
GLADIATOR OVERLAND AC 3.6 CD 4X4 TA;Vehículo otro vehículo, motor 3.6L, tracción 4X4.;;;;
PW50;Vehículo otro vehículo, motor 50L.;;;;
SPIRIT 150;Vehículo otro vehículo, motor 150L.;;;;
HFC1035KN AC 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1035L, 2 puertas, tracción 4X2, combustible diésel.;;;;
HFC1035KN 2.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1035L, 2 puertas, tracción 4X2, combustible diésel.;;;;
VIEW CS2 EXT BJ6609 AC 2.8 4P 4X2 TM DIESEL;Vehículo otro vehículo, motor 2L, 4 puertas, tracción 4X2, combustible diésel.;;;;
U70 PRO AC 1.5 5P 4X2 TA;Vehículo otro vehículo, motor 70L, 5 puertas, tracción 4X2.;;;;
HD36L AC 2.5 2P 4X2 TM DIESEL CN;Vehículo otro vehículo, motor 36L, 2 puertas, tracción 4X2, combustible diésel.;;;;
WRANGLER UNLIMITED SPORT AC 3.0 5P 4X4 TA DIESEL;Vehículo otro vehículo, motor 3.0L, 5 puertas, tracción 4X4, combustible diésel.;;;;
EMKOO GL AC 2.0 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2.0L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
X-CAPE;Vehículo otro vehículo.;;;;
FTR 1624 EIII AC 7.8 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1624L, 2 puertas, tracción 4X2, combustible diésel.;;;;
FX110;Vehículo otro vehículo, motor 110L.;;;;
TS 300;Vehículo otro vehículo, motor 300L.;;;;
Z1 AC 2.3 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 1L, 2 puertas, tracción 4X2, combustible diésel.;;;;
NQR 915 EIII AC 5.2 2P 4X2 TM DIESEL;Vehículo otro vehículo, motor 915L, 2 puertas, tracción 4X2, combustible diésel.;;;;
CN AUMAN BJ3259 AC 11.8 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 3259L, 2 puertas, tracción 6X4, combustible diésel.;;;;
HAVAL H2 JOLION PRO HIGH AC 1.5 5P 4X2 TA HYBRID;Vehículo otro vehículo, motor 2L, 5 puertas, tracción 4X2, sistema híbrido.;;;;
WINGLE STEED AC 2.4 CD 4X2 TM;Vehículo otro vehículo, motor 2.4L, tracción 4X2.;;;;
TANK 500 SUPREME PLUS AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 500L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
TANK 500 SUPREME AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 500L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
TANK 300 SUPREME AC 2.0 5P 4X4 TA HYBRID;Vehículo otro vehículo, motor 300L, 5 puertas, tracción 4X4, sistema híbrido.;;;;
X30 CARGO AC 1.5 5P 4X2 TM;Vehículo otro vehículo, motor 30L, 5 puertas, tracción 4X2.;;;;
SWM G03 AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 03L, 5 puertas, tracción 4X2.;;;;
ATLAS SE AC 3.6 5P 4X2 TA;Vehículo otro vehículo, motor 3.6L, 5 puertas, tracción 4X2.;;;;
HFC1060KN AC 4.5 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1060L, 2 puertas, tracción 4X2, combustible diésel.;;;;
YUAN PRO GS AC 5P 4X2 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X2.;;;;
TANG AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
HFC1140KR1 GRANELERO AC 7.8 2P 4X2 TM DIESEL;Vehículo camión o microbús, motor 1140L, 2 puertas, tracción 4X2, combustible diésel.;;;;
SERES 5 MAX EVR AC 5P 4X4 TA EV;Vehículo otro vehículo, motor 5L, 5 puertas, tracción 4X4.;;;;
TACOMA AC 2.4 CD 4X4 TA HYBRID;Vehículo otro vehículo, motor 2.4L, tracción 4X4, sistema híbrido.;;;;
CGX125WHF;Vehículo motocicleta, motor 125L.;;;;
F150 PLATINUM HEV AC 3.5 CD 4X4 TA HYBRID;Vehículo otro vehículo, motor 150L, tracción 4X4, sistema híbrido.;;;;
X-TRAIL AC 1.5 5P 4X4 TA;Vehículo otro vehículo, motor 1.5L, 5 puertas, tracción 4X4.;;;;
FM8JL7D-XG3 AC 7.7 2P 6X4 TM DIESEL;Vehículo otro vehículo, motor 8L, 2 puertas, tracción 6X4, combustible diésel.;;;;
